"_id",addTurbine,changedPower,changedSimSpeed,changedWind,correctPower,powerStats.correct,powerStats.medianTimeOnTask,powerStats.over,powerStats.under,repairedTurbine,turbineOnOff,userId
5a00fcaa3a1babbf737c20e0,true,false,false,false,,,,,,false,false,1041722927.1496294654
5a00fcaa3a1babbf737c20e1,false,false,false,false,,,,,,false,false,1130643931.1496296144
5a00fcaa3a1babbf737c20e2,true,false,false,false,,,,,,false,false,144118306.1496294499
5a00fcaa3a1babbf737c20e3,false,false,false,false,,,,,,false,false,1661455835.1496343147
5a00fcaa3a1babbf737c20e4,true,false,false,false,,,,,,false,false,1738034301.1496342166
5a00fcaa3a1babbf737c20e5,false,false,false,false,,,,,,false,false,246587562.1496302134
5a00fcaa3a1babbf737c20e6,true,false,false,false,,,,,,false,false,658343713.1496298681
5a00fcaa3a1babbf737c20e7,true,false,false,false,,,,,,false,false,829963763.1496298199
5a00fcaa3a1babbf737c20e8,false,false,false,false,,,,,,false,false,405325655.1496398501
5a00fcaa3a1babbf737c20e9,true,false,false,false,,,,,,false,false,311141789.1496659586
5a00fcaa3a1babbf737c20ea,true,false,false,false,,,,,,false,false,1793378755.1496945441
5a00fcaa3a1babbf737c20eb,false,false,false,false,,,,,,false,false,1367827252.1497028134
5a00fcaa3a1babbf737c20ec,true,false,false,false,,,,,,false,false,1374127710.1497021989
5a00fcaa3a1babbf737c20ed,false,false,false,false,,,,,,false,false,1863982031.1497028824
5a00fcaa3a1babbf737c20ee,false,false,false,false,,,,,,false,false,1992311403.1497000868
5a00fcaa3a1babbf737c20ef,false,false,false,false,,,,,,false,false,2055849021.1497015069
5a00fcaa3a1babbf737c20f0,true,false,false,false,,,,,,false,false,268939330.1497023161
5a00fcaa3a1babbf737c20f1,false,false,false,false,,,,,,false,false,365638500.1497016149
5a00fcaa3a1babbf737c20f2,false,false,false,false,,,,,,false,false,218873736.1497116293
5a00fcaa3a1babbf737c20f3,true,false,false,false,,,,,,false,false,1458971112.1497282322
5a00fcaa3a1babbf737c20f4,true,false,false,false,,,,,,false,false,2118907718.1497282080
5a00fcaa3a1babbf737c20f5,true,false,false,false,,,,,,false,false,1452277031.1497364054
5a00fcaa3a1babbf737c20f6,true,false,false,false,,,,,,false,false,1849971171.1497362224
5a00fcaa3a1babbf737c20f7,true,false,false,false,,,,,,false,false,727338926.1497364393
5a00fcaa3a1babbf737c20f8,true,true,true,true,false,0,16.0,0,1.0,false,true,0f98c8d9-e66f-4406-82d4-bb2a3c06baa1
5a00fcaa3a1babbf737c20f9,false,false,false,false,,,,,,false,false,1805936987.1497455051
5a00fcaa3a1babbf737c20fa,false,false,false,false,,,,,,false,false,434757250.1497478039
5a00fcaa3a1babbf737c20fb,false,false,false,false,,,,,,false,false,446328204.1497414662
5a00fcaa3a1babbf737c20fc,true,false,false,false,,,,,,false,false,621908237.1497467921
5a00fcaa3a1babbf737c20fd,false,true,true,true,false,0,32.0,0,1.0,false,false,asdasdasd
5a00fcaa3a1babbf737c20fe,true,true,true,true,false,0,7.0,0,1.0,false,false,c923c7ee-bba0-4295-b3c8-00f303f17cde
5a00fcaa3a1babbf737c20ff,false,false,false,true,false,0,5.0,0,1.0,false,false,fc8c5605-f212-4873-9041-a7627601fa6c
5a00fcaa3a1babbf737c2100,false,false,false,false,,,,,,false,false,33113079.1497624407
5a00fcaa3a1babbf737c2101,true,false,false,false,,,,,,false,false,613226583.1497605022
5a00fcaa3a1babbf737c2102,false,false,false,false,,,,,,false,false,1499245900.1495584000
5a00fcaa3a1babbf737c2103,false,false,false,false,,,,,,false,false,11739783.1497773732
5a00fcaa3a1babbf737c2104,true,false,false,false,,,,,,false,false,1434011899.1497863669
5a00fcaa3a1babbf737c2105,false,false,false,false,,,,,,false,false,1544387845.1498030960
5a00fcaa3a1babbf737c2106,true,false,false,false,,,,,,false,false,454600045.1498028512
5a00fcaa3a1babbf737c2107,false,false,false,false,,,,,,false,false,2055080726.1498405895
5a00fcaa3a1babbf737c2108,true,false,false,false,,,,,,false,false,647879605.1498397335
5a00fcaa3a1babbf737c2109,false,false,false,false,,,,,,false,false,1edb7974-b739-466c-b1f7-5e1cf0e75703
5a00fcaa3a1babbf737c210a,false,true,true,true,false,0,39.0,0,1.0,false,false,2c290b88-9bcf-50ca-bd4e-b3ec9f8040d4
5a00fcaa3a1babbf737c210b,false,true,true,true,false,0,11.0,0,1.0,false,false,341a621c-7251-de3b-4265-0c751c600384
5a00fcaa3a1babbf737c210c,false,false,false,false,,,,,,false,false,36ecf51e-2168-4520-8708-8428ff04eada
5a00fcaa3a1babbf737c210d,false,false,false,false,,,,,,false,false,3dd31e60-fdad-4512-846c-c8bc6928866f
5a00fcaa3a1babbf737c210e,true,true,true,true,true,0.16153846153846155,14.0,0,0.8384615384615385,false,false,6cdfab4b-ec1f-a3cc-ca1e-b700e2cd34ed
5a00fcaa3a1babbf737c210f,false,false,false,false,,,,,,false,false,a2f76093-e228-4750-8a3e-b8275f479541
5a00fcaa3a1babbf737c2110,false,false,false,false,,,,,,false,false,e41aa015-edf1-430d-8f8f-5e35b58a7074
5a00fcaa3a1babbf737c2111,false,false,false,false,,,,,,false,false,0a69155e-7c6e-4d1b-92cd-310c7d7f20b8
