app_key	app_version	build_nr	device_type	event	event_id	event_value	locale	remote_addr	screen	server_ts	timezone	ts	user-agent	user_id	uuid
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	select.molecule	--		en-US	160.40.48.156	1536x864	1507725271	10800000	1507725272	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	c6bf734a-50bb-ac46-7088-9fc22e802797	1953526268.1505385386
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	start	stage_1		en-US	160.40.48.156	1536x864	1507725272	10800000	1507725273	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	c6bf734a-50bb-ac46-7088-9fc22e802797	1953526268.1505385386
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	methanol		en-US	160.40.48.156	1536x864	1507725293	10800000	1507725294	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	c6bf734a-50bb-ac46-7088-9fc22e802797	1953526268.1505385386
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	methanol		en-US	160.40.48.156	1536x864	1507725296	10800000	1507725297	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	c6bf734a-50bb-ac46-7088-9fc22e802797	1953526268.1505385386
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	methanol		en-US	160.40.48.156	1536x864	1507725302	10800000	1507725303	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	c6bf734a-50bb-ac46-7088-9fc22e802797	1953526268.1505385386
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	launch			de	213.168.78.22	1280x800	1507704271	7200000	1507704271	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	butane		de	213.168.78.22	1280x800	1507709879	7200000	1507709880	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	butane		de	213.168.78.22	1280x800	1507709880	7200000	1507709881	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	reset	methylpropanal		de	213.168.78.22	1280x800	1507709883	7200000	1507709884	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	start	stage_1		de	213.168.78.22	1280x800	1507709886	7200000	1507709886	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	1802275213.1502803148
